ell,tau,EE,TE,TT
13,0.0893,6.095229777736644e-17,2.6494388811080527e-15,6.424653730650457e-12
14,0.0893,5.2129610845876054e-17,2.281909140891271e-15,5.577676948177716e-12
15,0.0893,4.6192771525325705e-17,2.0934265732006536e-15,4.894799729919401e-12
16,0.0893,4.297144895513784e-17,1.974621250230335e-15,4.3346466685628886e-12
17,0.0893,4.1529199561814954e-17,1.8668718473098095e-15,3.869675524082931e-12
18,0.0893,4.074665842586427e-17,1.7475467155125438e-15,3.4784713386303526e-12
19,0.0893,4.006614701701867e-17,1.6126639684749409e-15,3.146652722821108e-12
20,0.0893,3.920505646351494e-17,1.4634523679816376e-15,2.8623340053027644e-12
21,0.0893,3.8372904242345726e-17,1.309427843578365e-15,2.616973665085867e-12
22,0.0893,3.7850922201656006e-17,1.1610977789139654e-15,2.403375279652883e-12
23,0.0893,3.7715073325444304e-17,1.024648206288627e-15,2.2163786700109825e-12
24,0.0893,3.795934229283493e-17,9.044084351343362e-16,2.0515941955996e-12
25,0.0893,3.845506942760187e-17,8.016022347589312e-16,1.9056781260625157e-12
26,0.0893,3.906362622876383e-17,7.158472329872941e-16,1.7757109215969742e-12
27,0.0893,3.972915325166888e-17,6.434420318366322e-16,1.6594238944097347e-12
28,0.0893,4.042138827597323e-17,5.800540660309447e-16,1.554847727059237e-12
29,0.0893,4.1129688922236257e-17,5.221451269290741e-16,1.4605597315011277e-12
30,0.0893,4.1848317771243135e-17,4.663755950485734e-16,1.3752738770403556e-12
31,0.0893,4.257014868778065e-17,4.0981957810019703e-16,1.2977847097232876e-12
32,0.0893,4.3282500672641976e-17,3.512060925675014e-16,1.227209082561959e-12
33,0.0893,4.397130401062191e-17,2.896778821272437e-16,1.1627444253098232e-12
34,0.0893,4.462876975163357e-17,2.2477071461068154e-16,1.1036371860178498e-12
35,0.0893,4.527223200606325e-17,1.5759245446707438e-16,1.0493298859270717e-12
36,0.0893,4.5925305649415586e-17,8.964399030018118e-17,9.993140645760384e-13
37,0.0893,4.6606465249992673e-17,2.2282309629673604e-17,9.531123738354062e-13
38,0.0893,4.7313624147286517e-17,-4.371120436112665e-17,9.103719149042604e-13
39,0.0893,4.803955537358657e-17,-1.0769906957298616e-16,8.70770901313794e-13
40,0.0893,4.877703196118232e-17,-1.6904380390667062e-16,8.339875465951993e-13
41,0.0893,4.9519635631710217e-17,-2.2734470718548e-16,7.997222301481357e-13
42,0.0893,5.026418286419471e-17,-2.8314820692284846e-16,7.677639948461289e-13
43,0.0893,5.100829882700723e-17,-3.3723751255474447e-16,7.379240494311712e-13
44,0.0893,5.174960868851922e-17,-3.903958335171364e-16,7.10013602645255e-13
45,0.0893,5.2486027171795225e-17,-4.4326329965684405e-16,6.838551999321872e-13
46,0.0893,5.321662721867224e-17,-4.95907722464095e-16,6.593167335430329e-13
47,0.0893,5.394077132568041e-17,-5.482538338399682e-16,6.362774324306723e-13
48,0.0893,5.4657821989349784e-17,-6.002263656855432e-16,6.146165255479852e-13
49,0.0893,5.5367141706210536e-17,-6.51750049901899e-16,5.942132418478517e-13
50,0.0893,5.606800374336558e-17,-7.027259099165491e-16,5.749556963334813e-13
2,0.0945,1.183939952927762e-14,5.728500775084392e-13,2.929336573465804e-10
3,0.0945,9.091112401362365e-15,2.427009790471597e-13,1.247607097307203e-10
4,0.0945,6.205604571318373e-15,1.315760184111642e-13,6.866037297919028e-11
5,0.0945,3.833041983874651e-15,7.792901674878949e-14,4.3351897722680204e-11
6,0.0945,2.16121654134924e-15,4.7784976694394225e-14,2.9779897030764816e-11
7,0.0945,1.1221181846785336e-15,2.9796392685872605e-14,2.1719699076381293e-11
8,0.0945,5.488776243648423e-16,1.869564035148932e-14,1.6567256609976438e-11
9,0.0945,2.6924761416102757e-16,1.1766648688617241e-14,1.3082049564643485e-11
10,0.0945,1.4865729183331085e-16,7.485788290701286e-15,1.0614311648672959e-11
11,0.0945,1.0065096114905873e-16,4.915483121439267e-15,8.804657096898963e-12
12,0.0945,7.954211697639317e-17,3.4401953253605704e-15,7.435256343272279e-12
13,0.0945,6.648440539118338e-17,2.643966918351339e-15,6.373483202862036e-12
14,0.0945,5.640457265560737e-17,2.243780108392025e-15,5.532147373176602e-12
15,0.0945,4.9088131037102666e-17,2.050377322519399e-15,4.854112339518927e-12
16,0.0945,4.4699470554045444e-17,1.9451832033175352e-15,4.298210881961072e-12
17,0.0945,4.2618525642453335e-17,1.8593978094061343e-15,3.836863043796191e-12
18,0.0945,4.168056694117094e-17,1.760848216854822e-15,3.4487974248155223e-12
19,0.0945,4.106139009576175e-17,1.6420957667425276e-15,3.119713831787145e-12
20,0.0945,4.021721329976959e-17,1.502773586749169e-15,2.837772948841441e-12
21,0.0945,3.9258846139490984e-17,1.3520656804244715e-15,2.5944820954859583e-12
22,0.0945,3.84433733294219e-17,1.2008057825202848e-15,2.382692932927279e-12
23,0.0945,3.795838870410346e-17,1.0568756767271523e-15,2.1972878537909605e-12
24,0.0945,3.792105558160161e-17,9.265686604484773e-16,2.0339155331626826e-12
25,0.0945,3.82363060940366e-17,8.127760370004111e-16,1.8892590445496454e-12
26,0.0945,3.876510894807037e-17,7.166910579484168e-16,1.7604199347845987e-12
27,0.0945,3.940481033447715e-17,6.361167619424494e-16,1.645139245580985e-12
28,0.0945,4.0077809436146405e-17,5.678608308522169e-16,1.5414560388270997e-12
29,0.0945,4.0770339920316194e-17,5.081397323419407e-16,1.4479619622299574e-12
30,0.0945,4.148459407531169e-17,4.53022130524471e-16,1.3633868099512547e-12
31,0.0945,4.221828727390496e-17,3.9898499713308454e-16,1.286539598872855e-12
32,0.0945,4.2951227226655414e-17,3.4413853438275753e-16,1.2165462367572895e-12
33,0.0945,4.365874472856935e-17,2.870012521088955e-16,1.1526118540872579e-12
34,0.0945,4.4324102257050895e-17,2.264980797329481e-16,1.0939902386237814e-12
35,0.0945,4.496228901909545e-17,1.6317962502055583e-16,1.0401298072411708e-12
36,0.0945,4.559622590409633e-17,9.800291532340426e-17,9.905276340920598e-13
37,0.0945,4.6244959917389834e-17,3.193724974979303e-17,9.44711327181371e-13
38,0.0945,4.6912042528084523e-17,-3.3998985565533343e-17,9.023306299231836e-13
39,0.0945,4.7597151321232014e-17,-9.877513273121897e-17,8.63065819583866e-13
40,0.0945,4.8299963881883927e-17,-1.6136053385590736e-16,8.265971734297863e-13
41,0.0945,4.901927100417191e-17,-2.2099251365940624e-16,7.926268819721356e-13
42,0.0945,4.975031631854776e-17,-2.779803273061812e-16,7.609447887013965e-13
43,0.0945,5.0487456664543346e-17,-3.329012125718615e-16,7.313626503528741e-13
44,0.0945,5.1225048881690505e-17,-3.8633240723207707e-16,7.036922236618737e-13
45,0.0945,5.195822984714376e-17,-4.3877910694281075e-16,6.77756788571966e-13
46,0.0945,5.268525658854836e-17,-4.904583388814585e-16,6.534257178597834e-13
47,0.0945,5.340516617117226e-17,-5.415150881057711e-16,6.305799075102235e-13
48,0.0945,5.411699566028337e-17,-5.920943396734981e-16,6.09100253508184e-13
49,0.0945,5.4819782121149635e-17,-6.423410786423891e-16,5.888676518385625e-13
50,0.0945,5.551260881044081e-17,-6.923328315653224e-16,5.697716735613966e-13
2,0.0998,1.2479295793283255e-14,5.740026614144185e-13,2.937510588363834e-10
3,0.0998,9.785410302928191e-15,2.435824097018361e-13,1.247206510166433e-10
4,0.0998,6.832058775635209e-15,1.3301283926079492e-13,6.859273151262696e-11
5,0.0998,4.327192663756853e-15,7.936383892620629e-14,4.326012457801365e-11
6,0.0998,2.508265530937779e-15,4.906123960950615e-14,2.968390398308761e-11
7,0.0998,1.3399268559194438e-15,3.0854779554680875e-14,2.1626880859064295e-11
8,0.0998,6.707487820380157e-16,1.951523516771766e-14,1.648053768939168e-11
9,0.0998,3.300759312157074e-16,1.2352425203309904e-14,1.300265164282323e-11
10,0.0998,1.7646175992481206e-16,7.859631937475027e-15,1.0542777448598652e-11
11,0.0998,1.1370140021958167e-16,5.116218080966097e-15,8.740593068103499e-12
12,0.0998,8.729892635906616e-17,3.5144513914995326e-15,7.378143658871506e-12
13,0.0998,7.248205999606402e-17,2.637306575042928e-15,6.322630914188121e-12
14,0.0998,6.124907729560072e-17,2.1966214420269816e-15,5.48683254803993e-12
15,0.0998,5.2582870883345676e-17,1.995155193385903e-15,4.813579891265701e-12
16,0.0998,4.689722047577325e-17,1.9005909686596892e-15,4.2618644551529236e-12
17,0.0998,4.3921623386149504e-17,1.834379987979757e-15,3.80413902516807e-12
18,0.0998,4.264386743238453e-17,1.759078861235597e-15,3.4191993925945834e-12
19,0.0998,4.203469033117628e-17,1.6617319597900332e-15,3.0928201362834264e-12
20,0.0998,4.128367607930961e-17,1.537211736926673e-15,2.813229382583988e-12
21,0.0998,4.032102292527982e-17,1.3941033154322562e-15,2.571988347249671e-12
22,0.0998,3.929305386330534e-17,1.243805650598017e-15,2.3619976008500824e-12
23,0.0998,3.846997661878656e-17,1.0952603582300293e-15,2.178182043815646e-12
24,0.0998,3.808941909729981e-17,9.561360863228275e-16,2.0162272478703886e-12
25,0.0998,3.8134805193943044e-17,8.314669511099508e-16,1.8728371400519357e-12
26,0.0998,3.8514217447551314e-17,7.245795435031748e-16,1.7451291710924068e-12
27,0.0998,3.9088576982386194e-17,6.346048848882174e-16,1.6308565311883027e-12
28,0.0998,3.9731087261069657e-17,5.593227493210721e-16,1.528069912564521e-12
29,0.0998,4.041124251423863e-17,4.953034910648825e-16,1.4353742760951589e-12
30,0.0998,4.1122609664533783e-17,4.388151094345798e-16,1.3515131498166143e-12
31,0.0998,4.185640834783086e-17,3.8631473113219516e-16,1.2753085417737229e-12
32,0.0998,4.259446905294591e-17,3.350159924081545e-16,1.2058963800450703e-12
33,0.0998,4.331627498193008e-17,2.8232165689998403e-16,1.1424910727176808e-12
34,0.0998,4.400601875831256e-17,2.2617098946435763e-16,1.0843549120606743e-12
35,0.0998,4.4666730691534874e-17,1.6664925983454628e-16,1.0309417270715582e-12
36,0.0998,4.5306150512516625e-17,1.0437823896296863e-16,9.817532309299356e-13
37,0.0998,4.5932724640486063e-17,4.008056782998638e-17,9.363213180687693e-13
38,0.0998,4.655772624790595e-17,-2.5117632472275813e-17,8.942986079344543e-13
39,0.0998,4.7193135195547684e-17,-8.998937082375106e-17,8.55367901226745e-13
40,0.0998,4.785093134418268e-17,-1.5330765610437327e-16,8.192119986453956e-13
41,0.0998,4.853942049742564e-17,-2.140926415773617e-16,7.855352646119412e-13
42,0.0998,4.925221223026455e-17,-2.7235305803907857e-16,7.541283184350431e-13
43,0.0998,4.9979242060530694e-17,-3.2834478066917192e-16,7.248033431451434e-13
44,0.0998,5.071044550605534e-17,-3.823236846472905e-16,6.973725217726845e-13
45,0.0998,5.1437274951010556e-17,-4.3456214719896754e-16,6.716597537286295e-13
46,0.0998,5.215725024493149e-17,-4.853985537332785e-16,6.475358039460231e-13
47,0.0998,5.2869408103693993e-17,-5.351877917051851e-16,6.248831537384313e-13
48,0.0998,5.3572785243173984e-17,-5.842847485696485e-16,6.035842844194196e-13
49,0.0998,5.426641837924735e-17,-6.330443117816299e-16,5.835216773025536e-13
50,0.0998,5.494947253465961e-17,-6.817238230570053e-16,5.645863165465405e-13
2,0.105,1.3084944087878033e-14,5.698239417821796e-13,2.931374807004304e-10
3,0.105,1.0461595287779653e-14,2.442493648261292e-13,1.2468648217044282e-10
4,0.105,7.452273359626855e-15,1.3422421279331185e-13,6.851265117088979e-11
5,0.105,4.827106666392292e-15,8.064140346399987e-14,4.3173949152575496e-11
6,0.105,2.868408376627206e-15,5.0213998291553696e-14,2.9595082614351834e-11
7,0.105,1.5728730355564801e-15,3.182550568882535e-14,2.1540302276454835e-11
8,0.105,8.057776889825387e-16,2.028225939643159e-14,1.6399223857198157e-11
9,0.105,4.0006128367844677e-16,1.2912457008097354e-14,1.2927905892832141e-11
10,0.105,2.0939173992118986e-16,8.228072829271174e-15,1.0475175146601886e-11
11,0.105,1.2892631086483083e-16,5.320667862895206e-15,8.679870784618782e-12
12,0.105,9.569637317559738e-17,3.593365745434283e-15,7.323828870835607e-12
13,0.105,7.866848571250595e-17,2.633124130954101e-15,6.274129634972161e-12
14,0.105,6.636043534547195e-17,2.1474481227001456e-15,5.443501840982008e-12
15,0.105,5.650746412971534e-17,1.930446458141521e-15,4.774789543030521e-12
16,0.105,4.9501176576458463e-17,1.8430992299326585e-15,4.227020056524978e-12
17,0.105,4.5479903948672185e-17,1.797262155962676e-15,3.77272896632662e-12
18,0.105,4.366983561443016e-17,1.7452485763362988e-15,3.390758203949855e-12
19,0.105,4.294112041189696e-17,1.6695486411133408e-15,3.066957598311442e-12
20,0.105,4.229689816278994e-17,1.5622933702147346e-15,2.7896307797703556e-12
21,0.105,4.1434967684035143e-17,1.4305709399295675e-15,2.5503703821239347e-12
22,0.105,4.031180391350208e-17,1.2849996363760805e-15,2.342103558866004e-12
23,0.105,3.922392727762559e-17,1.1353610286209861e-15,2.159806538837963e-12
24,0.105,3.8494056014895274e-17,9.906015567212449e-16,1.999213873055055e-12
25,0.105,3.8209654123454737e-17,8.571638617463377e-16,1.8570443258803145e-12
26,0.105,3.836450030978431e-17,7.39894073460131e-16,1.7304233225917577e-12
27,0.105,3.881288635405724e-17,6.397560753915121e-16,1.6171187187795387e-12
28,0.105,3.939871518867131e-17,5.56153567341515e-16,1.5151967059166646e-12
29,0.105,4.006382128122958e-17,4.861317604347327e-16,1.4232743886954165e-12
30,0.105,4.077452198313643e-17,4.261462436266497e-16,1.340106600112896e-12
31,0.105,4.15014286841681e-17,3.727316112919443e-16,1.264526078296265e-12
32,0.105,4.22323289275883e-17,3.2273847948207443e-16,1.1956771818929354e-12
33,0.105,4.2959304295032617e-17,2.730964696676932e-16,1.1327821746803805e-12
34,0.105,4.3673932749098494e-17,2.2121387260731387e-16,1.0751108683975247e-12
35,0.105,4.4365777776230656e-17,1.66413656210894e-16,1.0221232666290945e-12
36,0.105,4.502389924383568e-17,1.084974576762516e-16,9.73326920921268e-13
37,0.105,4.564280921162574e-17,4.7514680605512476e-17,9.28259037309836e-13
38,0.105,4.6238828508535497e-17,-1.5494205781969035e-17,8.8657543978904e-13
39,0.105,4.6833730155805213e-17,-7.924096586253036e-17,8.479616068427344e-13
40,0.105,4.7449287174675135e-17,-1.4243736401250972e-16,8.121030169547736e-13
41,0.105,4.8101847190609747e-17,-2.0398804864512394e-16,7.787063277642992e-13
42,0.105,4.8786056245970364e-17,-2.635692043211057e-16,7.475629135316019e-13
43,0.105,4.94911349873425e-17,-3.2104989963806626e-16,7.184853276722597e-13
44,0.105,5.0206304061311673e-17,-3.7629920319361686e-16,6.912861236018505e-13
45,0.105,5.0922193304172674e-17,-4.2927765490247606e-16,6.657896843974705e-13
46,0.105,5.163506931105729e-17,-4.803116799477898e-16,6.418677117822909e-13
47,0.105,5.234260786680659e-17,-5.29819174829811e-16,6.194037371410012e-13
48,0.105,5.304248475626166e-17,-5.782180360487929e-16,5.982812918582906e-13
49,0.105,5.3732375764263554e-17,-6.259261601049885e-16,5.783839073188489e-13
50,0.105,5.441036091677659e-17,-6.732801813663447e-16,5.596035855296515e-13
2,0.1103,1.370289065308314e-14,5.710575820651187e-13,2.9408274384025805e-10
3,0.1103,1.1146776311965286e-14,2.447924449287017e-13,1.2466292877087846e-10
4,0.1103,8.090582321302876e-15,1.353534309081115e-13,6.844965575203931e-11
5,0.1103,5.3514151446507955e-15,8.182157180117708e-14,4.309492483026172e-11
6,0.1103,3.254825007699108e-15,5.129696249586631e-14,2.9509668546774746e-11
7,0.1103,1.829728652674823e-15,3.275418221462111e-14,2.1456278494721483e-11
8,0.1103,9.594915609612221e-16,2.103064703847803e-14,1.6319836427991605e-11
9,0.1103,4.826252306767532e-16,1.347183918754459e-14,1.285453338337671e-11
10,0.1103,2.494674905327469e-16,8.604418208592321e-15,1.040845347865975e-11
11,0.1103,1.4748684610555403e-16,5.537026286434131e-15,8.61972835449039e-12
12,0.1103,1.0533155388783884e-16,3.682765883579572e-15,7.26989888169648e-12
13,0.1103,8.532554229776134e-17,2.6325618686464507e-15,6.2258776431150696e-12
14,0.1103,7.188174602939584e-17,2.0944603429297825e-15,5.400362852511985e-12
15,0.1103,6.095492559041593e-17,1.8582030941992947e-15,4.7361025416107636e-12
16,0.1103,5.265269515610094e-17,1.7733724495543575e-15,4.192245090230096e-12
17,0.1103,4.7422974813400576e-17,1.743636373024517e-15,3.74140042478402e-12
18,0.1103,4.486267777837296e-17,1.7155580250646173e-15,3.362378106289812e-12
19,0.1103,4.3852243452811793e-17,1.6651537822464954e-15,3.041115711315302e-12
20,0.1103,4.327628965444621e-17,1.578824662067143e-15,2.7660240888039972e-12
21,0.1103,4.257811664066569e-17,1.4620112550563237e-15,2.5287302601798957e-12
22,0.1103,4.1474973012773606e-17,1.324885684939944e-15,2.322183567151793e-12
23,0.1103,4.0221218308068546e-17,1.1775066351957102e-15,2.1414064600871895e-12
24,0.1103,3.916757696006607e-17,1.0294837448046447e-15,1.982177858294356e-12
25,0.1103,3.851312205115451e-17,8.88743915009226e-16,1.841229448185936e-12
26,0.1103,3.836417326585445e-17,7.61825826623485e-16,1.7156941241069478e-12
27,0.1103,3.8607688048342766e-17,6.513980164862116e-16,1.6033568450275442e-12
28,0.1103,3.909108442669668e-17,5.584078775369957e-16,1.5023016021678737e-12
29,0.1103,3.972298500493864e-17,4.807883710938651e-16,1.411156451122939e-12
30,0.1103,4.042731353107738e-17,4.1571885056945876e-16,1.3286854635814577e-12
31,0.1103,4.114171157793802e-17,3.6021214974493977e-16,1.253730659750427e-12
32,0.1103,4.1858692017611044e-17,3.1061502387556794e-16,1.1854458539099616e-12
33,0.1103,4.258448554700334e-17,2.6310770858512774e-16,1.123062808858457e-12
34,0.1103,4.331981911549702e-17,2.143993489983634e-16,1.0658599202733943e-12
35,0.1103,4.4043404682375227e-17,1.6331472824385957e-16,1.0133021153485965e-12
36,0.1103,4.4728450459396393e-17,1.0920753895116042e-16,9.649009541569725e-13
37,0.1103,4.535683102221042e-17,5.1717131651783133e-17,9.201975861965125e-13
38,0.1103,4.594508640203317e-17,-8.37451151486296e-18,8.788515186655333e-13
39,0.1103,4.651842299397202e-17,-6.999975050739632e-17,8.405518481874333e-13
40,0.1103,4.710204719313431e-17,-1.3209094528443462e-16,8.049876713856107e-13
41,0.1103,4.7715920192316224e-17,-1.9366647289469777e-16,7.718686983612917e-13
42,0.1103,4.835902237506929e-17,-2.5408877874730937e-16,7.40987093127012e-13
43,0.1103,4.9025088922633804e-17,-3.1280632534149485e-16,7.121556331731359e-13
44,0.1103,4.9707855016250093e-17,-3.6926757517647975e-16,6.851870959900271e-13
45,0.1103,5.0401311828559365e-17,-4.2308760526973844e-16,6.599062401799444e-13
46,0.1103,5.110047449780621e-17,-4.745479507117416e-16,6.361857487927273e-13
47,0.1103,5.180061415363616e-17,-5.240967611112094e-16,6.139102859901109e-13
48,0.1103,5.249700192569469e-17,-5.721821860768612e-16,5.929645159338297e-13
49,0.1103,5.3184908943627314e-17,-6.192523752174169e-16,5.732331027856186e-13
50,0.1103,5.3860427050143396e-17,-6.656886665880869e-16,5.546090927637302e-13
2,0.1156,1.4303640322954865e-14,5.679018784301383e-13,2.938144529178724e-10
3,0.1156,1.1828733598905636e-14,2.451827861474108e-13,1.2463299501659584e-10
4,0.1156,8.735189577686671e-15,1.3633980230362762e-13,6.839568457163912e-11
5,0.1156,5.889927581719015e-15,8.289666818016944e-14,4.301774782575545e-11
6,0.1156,3.660168098843624e-15,5.230188153997829e-14,2.942822429250254e-11
7,0.1156,2.105987490420934e-15,3.3628435842995824e-14,2.13758195667346e-11
8,0.1156,1.1297576672248395e-15,2.1745827590911157e-14,1.6243482021829342e-11
9,0.1156,5.771739686088416e-16,1.4017086554692336e-14,1.27836953052478e-11
10,0.1156,2.9686901540813396e-16,8.981678368071299e-15,1.0343795158471331e-11
11,0.1156,1.6970540235567961e-16,5.761106246541546e-15,8.561277292510406e-12
12,0.1156,1.1638546532590103e-16,3.780186721757228e-15,7.217309186279014e-12
13,0.1156,9.241311308788246e-17,2.637638617122293e-15,6.178739655766844e-12
14,0.1156,7.765995813264375e-17,2.042103050489421e-15,5.358118507067766e-12
15,0.1156,6.578579862530988e-17,1.779483429320116e-15,4.69818197958176e-12
16,0.1156,5.628175119143594e-17,1.693244078324355e-15,4.158125478335609e-12
17,0.1156,4.978425174914829e-17,1.6779720807724435e-15,3.710612043061845e-12
18,0.1156,4.629148658485299e-17,1.6725956011144597e-15,3.3344772484498576e-12
19,0.1156,4.480725984370848e-17,1.6475504203447747e-15,3.0157176841357093e-12
20,0.1156,4.420217782960106e-17,1.5845311822864062e-15,2.7428100462054504e-12
21,0.1156,4.36781114261324e-17,1.4861784771549062e-15,2.5074311590644546e-12
22,0.1156,4.269212090533731e-17,1.360841797759974e-15,2.3025739920334573e-12
23,0.1156,4.1390759513267797e-17,1.21876030089537e-15,2.1232959657753147e-12
24,0.1156,4.008740679088489e-17,1.0703434672913547e-15,1.9654056921302313e-12
25,0.1156,3.9073254484768755e-17,9.247924094401227e-16,1.8256520963056834e-12
26,0.1156,3.856836485976124e-17,7.90044021118814e-16,1.7011826584837541e-12
27,0.1156,3.8530470048131944e-17,6.701866894824112e-16,1.5897987653776875e-12
28,0.1156,3.88496311740181e-17,5.675251604787732e-16,1.4895999338028185e-12
29,0.1156,3.940755546159972e-17,4.810781218494148e-16,1.399224294451682e-12
30,0.1156,4.008386166006753e-17,4.0904274678426703e-16,1.317444631486114e-12
31,0.1156,4.078000603050848e-17,3.492336761312152e-16,1.243111536035266e-12
32,0.1156,4.148479488159444e-17,2.979354213699689e-16,1.1753868270975494e-12
33,0.1156,4.220887203389351e-17,2.510499616381955e-16,1.1135101306386914e-12
34,0.1156,4.295567742768046e-17,2.0492045430944389e-16,1.0567673384968678e-12
35,0.1156,4.3699835482056696e-17,1.5765476970079772e-16,1.0046294060000475e-12
36,0.1156,4.4408766735830297e-17,1.0780195636522491e-16,9.56613554348648e-13
37,0.1156,4.5058710218507954e-17,5.430229217890353e-17,9.122661552531752e-13
38,0.1156,4.5661178922390725e-17,-2.3390276891427457e-18,8.712501824644867e-13
39,0.1156,4.6236504330478306e-17,-6.122557874667911e-17,8.332577602435296e-13
40,0.1156,4.680501792577038e-17,-1.2146093650147075e-16,7.979810128512495e-13
41,0.1156,4.7384181799650747e-17,-1.8217049307392803e-16,7.651323365785937e-13
42,0.1156,4.79799804770398e-17,-2.425669070350431e-16,7.345052158365103e-13
43,0.1156,4.859552909124206e-17,-3.0188465356845395e-16,7.059134070659484e-13
44,0.1156,4.9233942775562025e-17,-3.5935820785779774e-16,6.791706667078565e-13
45,0.1156,4.989648733822435e-17,-4.1439024956778466e-16,6.541026325506959e-13
46,0.1156,5.057703128713408e-17,-4.670562762874137e-16,6.30582467772977e-13
47,0.1156,5.12675938051165e-17,-5.175999900867557e-16,6.084952169007234e-13
48,0.1156,5.1960194074996777e-17,-5.662650930358826e-16,5.877259244599573e-13
49,0.1156,5.2646851279600147e-17,-6.13295287204865e-16,5.68159634976702e-13
50,0.1156,5.3320906733271505e-17,-6.589455914754826e-16,5.49689888898864e-13
2,0.1208,1.4879006798628323e-14,5.634376746253822e-13,2.9324008538364717e-10
3,0.1208,1.2490517763449604e-14,2.4545668064624873e-13,1.246152645907038e-10
4,0.1208,9.36829139225001e-15,1.3718165461739334e-13,6.833287598088806e-11
5,0.1208,6.4276294156564506e-15,8.386211054125037e-14,4.29472444133229e-11
6,0.1208,4.072638209132138e-15,5.3210589538775163e-14,2.9353152919453364e-11
7,0.1208,2.393495120505414e-15,3.44289907102323e-14,2.1300921241100558e-11
8,0.1208,1.3117408639229092e-15,2.2413098511511308e-14,1.6171989287700253e-11
9,0.1208,6.813439838240373e-16,1.4535885274804836e-14,1.2717019593338047e-11
10,0.1208,3.5076123944156076e-16,9.349767564629517e-15,1.0282711401544912e-11
11,0.1208,1.9544424968311549e-16,5.9868398640972245e-15,8.505895426170932e-12
12,0.1208,1.2886791688063867e-16,3.884673525390306e-15,7.16733179263645e-12
13,0.1208,9.986322487790942e-17,2.6501531593762462e-15,6.133858869010844e-12
14,0.1208,8.35020137032127e-17,1.994007726330299e-15,5.317796535780137e-12
15,0.1208,7.079384495589699e-17,1.6996234854698976e-15,4.66194545789888e-12
16,0.1208,6.023531815588081e-17,1.6068197223926246e-15,4.125472407367471e-12
17,0.1208,5.2510977536897956e-17,1.6034330581586734e-15,3.681099469579485e-12
18,0.1208,4.797215780697721e-17,1.6191202364388455e-15,3.3077084364368525e-12
19,0.1208,4.583676302170336e-17,1.618481650622215e-15,2.9913430054285692e-12
20,0.1208,4.507115813377399e-17,1.5788719641231513e-15,2.7205294153397183e-12
21,0.1208,4.468073572227334e-17,1.5004008133653995e-15,2.486988356562359e-12
22,0.1208,4.387477295238825e-17,1.389655604011929e-15,2.2837530307272366e-12
23,0.1208,4.263905770732923e-17,1.2563798456732334e-15,2.1059122328128723e-12
24,0.1208,4.1187061457947355e-17,1.1109896791074372e-15,1.9493014772624798e-12
25,0.1208,3.9866479307632327e-17,9.634356657156587e-16,1.8106875630302693e-12
26,0.1208,3.8993048131583783e-17,8.227149724601663e-16,1.6872340816750262e-12
27,0.1208,3.8620448259702516e-17,6.944767679048375e-16,1.5767605106628477e-12
28,0.1208,3.871336669386803e-17,5.825865929961423e-16,1.4773830669778712e-12
29,0.1208,3.914257366917351e-17,4.871234766093154e-16,1.3877490397690908e-12
30,0.1208,3.9755360229015554e-17,4.072198196017838e-16,1.3066384862267155e-12
31,0.1208,4.042418088202449e-17,3.4149697729976963e-16,1.23290908094669e-12
32,0.1208,4.1122143997765494e-17,2.8653212290468166e-16,1.1657289681479009e-12
33,0.1208,4.1847521411037456e-17,2.3839138408672455e-16,1.1043439094549712e-12
34,0.1208,4.259463616913939e-17,1.934234641763778e-16,1.0480459025811046e-12
35,0.1208,4.3342016169370884e-17,1.4910736914521877e-16,9.96311889593826e-13
36,0.1208,4.40642405215317e-17,1.0320468062510001e-16,9.486650486492411e-13
37,0.1208,4.474141429332859e-17,5.394008186455758e-17,9.04657270631956e-13
38,0.1208,4.5375746384096406e-17,1.3906625788601448e-18,8.639552973405792e-13
39,0.1208,4.5974971651077015e-17,-5.390338590003816e-17,8.262545833022196e-13
40,0.1208,4.6546824951512274e-17,-1.1140187224018447e-16,7.912505830439857e-13
41,0.1208,4.710034389852675e-17,-1.7049258280196833e-16,7.586586262476746e-13
42,0.1208,4.764977712877577e-17,-2.3027521471514976e-16,7.282735432138342e-13
43,0.1208,4.8210676034797315e-17,-2.897774428018327e-16,6.999100393977008e-13
44,0.1208,4.879859200912941e-17,-3.4802694188411935e-16,6.733828202545107e-13
45,0.1208,4.9424599784210965e-17,-4.0421696218735474e-16,6.485183700455636e-13
46,0.1208,5.008186745208449e-17,-4.582030555498493e-16,6.251902882564143e-13
47,0.1208,5.075908644469344e-17,-5.100063492131558e-16,6.032839531786819e-13
48,0.1208,5.1444948193981233e-17,-5.596479704188264e-16,5.826847431039848e-13
49,0.1208,5.212814413189131e-17,-6.071490464084131e-16,5.632780363239419e-13
50,0.1208,5.279918155682253e-17,-6.526088683736486e-16,5.449577907190889e-13
2,0.1261,1.5468026417344443e-14,5.646443298606475e-13,2.942340512699949e-10
3,0.1261,1.3160547991009144e-14,2.456616410697034e-13,1.2460254709894429e-10
4,0.1261,1.0016960818554188e-14,1.3798347267066058e-13,6.828489356055692e-11
5,0.1261,6.986420203892818e-15,8.47582387381644e-14,4.288187721757222e-11
6,0.1261,4.5087622357810156e-15,5.406709859819399e-14,2.928059765520598e-11
7,0.1261,2.7038298610500906e-15,3.519598423718188e-14,2.1228123844818355e-11
