k,P_k_M_nu
1.0928622402120023,0.6852545678059783
1.1016560470175885,0.6851691692124564
1.110520613920182,0.6850845868259523
1.1194565102967835,0.6850008219134164
1.1284643101059306,0.6849178757439571
1.1375445919245666,0.6848357495888557
1.1466979389852021,0.6847544447215803
1.155924939213377,0.6846739624178088
1.1652261852654227,0.6845943039554442
1.1746022745665285,0.6845154706146269
1.1840538093491162,0.6844374636777589
1.1935813966915196,0.6843602844295154
1.2031856485569785,0.6842839341568678
1.212867181832949,0.6842084141490921
1.2226266183707197,0.6841337256977971
1.2324645850253584,0.6840598700969309
1.2423817136959745,0.6839868486428092
1.2523786413663058,0.683914662634123
1.2624560101456328,0.6838433134778609
1.2726144673100221,0.6837728061059777
1.2828546653439001,0.6837031497102806
1.293177261981964,0.6836343537367362
1.3035829202514262,0.6835664276306231
1.3140723085146067,0.6834993808366635
1.3246461005118548,0.6834332202025613
1.3353049754048283,0.6833679393408416
1.346049617820116,0.6833035276631483
1.3568807178932114,0.6832399745866298
1.3677989713128405,0.683177269535536
1.3788050793656463,0.6831154019410999
1.3898997489812335,0.6830543612414042
1.401083692777574,0.6829941368812528
1.41235762910678,0.6829347183120434
1.4237222821012416,0.6828760949916526
1.4351783817201451,0.6828182563843036
1.4467266637963496,0.6827611919604494
1.4583678700836558,0.682704891196654
1.4701027483044482,0.6826493435754757
1.481932052197721,0.6825945385853496
1.4938565415674927,0.6825404657204737
1.5058769823316072,0.6824871144806967
1.5179941465709303,0.6824344743714074
1.5302088125789406,0.6823825349034252
1.5425217649117184,0.6823312855928931
1.5549337944383441,0.6822807159611691
1.5674456983916873,0.6822308155347273
1.5800582804196197,0.6821815738466953
1.5927723506366323,0.6821329805323917
1.6055887256758696,0.6820850253818044
1.6185082287415828,0.682037698202359
1.6315316896620042,0.6819909888060216
1.644659944942648,0.6819448870092125
1.6578938378200396,0.6818993827518656
1.6712342183158755,0.6818544681190667
1.6846819432916271,0.6818101370522894
1.6982378765035682,0.6817663835572245
1.7119028886582608,0.681723201642548
1.7256778574684792,0.6816805853198741
1.7395636677095871,0.681638528603704
1.7535612112763663,0.6815970255113801
1.7676713872403038,0.6815560700630339
1.7818951019073404,0.6815156562815383
1.796233268876083,0.6814757781924637
1.8106868090964852,0.6814364298240282
1.8252566509289994,0.681397605207051
1.8399437302042128,0.6813592983749096
1.854748990282946,0.6813215033634911
1.8696733821168523,0.6812842142111485
1.8847178643094966,0.6812474249586591
1.8998834031779268,0.6812111296491763
1.9151709728147417,0.6811753223281901
1.9305815551506569,0.6811399970434825
1.9461161400175746,0.6811051478450868
1.9617757252121624,0.681070768785245
1.977561316559939,0.6810368539183664
1.9934739279798885,0.6810033976047587
2.0095145815495714,0.6809703983847435
2.025684307570783,0.6809378578379277
2.041984144635727,0.6809057776130539
2.058415139693726,0.6808741593594703
2.0749783481184667,0.6808430047271461
2.0916748337757887,0.6808123146703048
2.1085056690920156,0.6807820854934067
2.1254719351228393,0.6807523115975733
2.1425747216227533,0.680722987380069
2.159815127115058,0.6806941072400104
2.1771942589624063,0.6806656655783342
2.1947132334379384,0.6806376567977545
2.21237317579698,0.6806100753027327
2.230175220349316,0.6805829154994397
2.2481205105320505,0.6805561717957223
2.2662101989830488,0.6805298386010679
2.284445447614972,0.6805039103265716
2.302827427689908,0.6804783813849016
2.3213573198946036,0.6804532461902688
2.3400363144162957,0.6804284991583913
2.3588656110191697,0.6804041347064633
2.3778464191214055,0.6803801472531271
2.3969799578728703,0.6803565312184359
2.4162674562334208,0.6803332810238283
2.4357101530518417,0.680310391092097
2.4553092971454173,0.6802878558473563
2.475066147380144,0.6802656697150165
2.4949819727515887,0.6802438271217538
2.515058052466395,0.6802223206864798
2.535295676024448,0.680201132973105
2.555696143301707,0.6801802430738846
2.5762607646336857,0.6801596300807369
2.596990860899621,0.6801392730884679
2.6178877636073166,0.6801191511975389
2.638952814978664,0.6800992471659444
2.660187368035853,0.6800795545738747
2.681592786688281,0.6800600689952665
2.703170445820155,0.6800407860047512
2.7249217313788012,0.6800217011776448
2.746848040463684,0.680002810089933
2.768950781416153,0.6799841083182602
2.7912313739098855,0.6799655914399162
2.8136912490420825,0.6799472550328235
2.8363318494253886,0.6799290946755262
2.8591546292805514,0.6799111059471794
2.8821610545298246,0.6798932844275356
2.905352602891129,0.6798756256969343
2.9287307639729647,0.6798581253362941
2.95229703937009,0.679840778927098
2.976052942759971,0.6798235820513864
3.0,0.6798065302917448
0.001,0.9169063454434514
0.0010080465830751737,0.9169441779229668
0.0010161579136495332,0.9169824874756954
0.0010243345127192093,0.9170212800934204
0.0010325769054725718,0.9170605635947797
0.0010408856213239628,0.9171003446419325
0.0010492611939476987,0.9171406280556489
0.0010577041613123548,0.9171814185249008
0.0010662150657153116,0.9172227207403231
0.0010747944538175916,0.9172645393942406
0.001083442876678971,0.917306879180679
0.0010921608897933733,0.9173497451105185
0.0011009490531245514,0.9173931439934973
0.001109807931142052,0.9174370829613093
0.001118738092857473,0.9174815676501153
0.0011277401118610121,0.9175266032546768
0.0011368145663583063,0.9175721949716839
0.001145962039207576,0.9176183479998485
0.001155183117957055,0.9176650675399375
0.0011644783948827348,0.9177123589524102
0.0011738484670264036,0.9177602302437788
0.001183293936233997,0.9178086914809347
0.001192815409194253,0.9178577508727489
0.001202413497477682,0.9179074151889915
0.0012120888175758463,0.9179576911672942
0.0012218419909409593,0.9180085855479795
0.0012316736440258014,0.9180601050740679
0.0012415844083239556,0.9181122564710448
0.0012515749204103747,0.918165045574037
0.0012616458219822607,0.9182184769633953
0.0012717977599002869,0.9182725538761788
0.0012820313862301443,0.9183272779326472
0.0012923473582844252,0.9183826506480218
0.001302746338664842,0.9184386735392195
0.0013132289953047872,0.9184953481248838
0.001323796001512234,0.9185526760582388
0.0013344480360129836,0.9186106673453192
0.0013451857829942645,0.9186693451444479
0.0013560099321486704,0.9187287326673308
0.0013669211787184653,0.9187888514452209
0.001377920223540238,0.9188497228757753
0.0013890077730899163,0.9189113683641077
0.0014001845395281462,0.9189738093229473
0.0014114512407460333,0.919037066864674
0.0014228086004112533,0.919101152137691
0.001434257348014534,0.9191660643465663
0.0014457982189165113,0.9192318004906757
0.0014574319543949597,0.9192983558232082
0.0014691593016924116,0.9193657255005976
0.0014809810140641437,0.9194339046799826
0.0014928978508265659,0.9195028885191611
0.0015049105774059901,0.9195726729003117
0.001517019965387795,0.9196432608777019
0.001529226792565985,0.9197146593697056
0.0015415318429931487,0.9197868731134872
0.0015539359070308185,0.9198599056218868
0.0015664397814002375,0.9199337603982646
0.0015790442692335315,0.9200084409492444
0.0015917501801252943,0.9200839507901815
0.0016045583301845952,0.9201602949898979
0.0016174695420873876,0.9202374822947779
0.0016304846451293568,0.9203155212440542
0.0016436044752791853,0.9203944187186621
0.0016568298752322466,0.9204741813791448
0.0016701616944647325,0.9205548158907093
0.0016836007892882159,0.9206363289232801
0.0016971480229046516,0.9207187274645295
0.0017108042654618188,0.9208020205352976
0.001724570394109219,0.9208862174739771
0.0017384472930544038,0.9209713247280612
0.001752435853619777,0.9210573477011779
0.0017665369742998413,0.921144291800165
0.001780751560818911,0.9212321624365535
0.0017950805261892856,0.9213209651781497
0.0018095247907698943,0.9214107071176526
0.0018240852823254105,0.9215013959822282
0.0018387629360858435,0.921593037409471
0.0018535586948066087,0.9216856359798615
0.0018684735088290785,0.9217791962704374
0.001883508336141633,0.921873722862982
0.0018986641424411789,0.9219692206099288
0.0019139419011951853,0.9220656964481053
0.0019293425937042083,0.9221631579219665
0.0019448672091649203,0.9222616102112987
0.001960516744733647,0.9223610575775844
0.0019762922055904155,0.922461504285158
0.001992194605003517,0.9225629546034599
0.0020082249643945905,0.9226654134266546
0.0020243843134042294,0.9227688876899622
0.002040673689958113,0.9228733837408035
0.0020570941403336824,0.9229789053621185
0.00207364671922733,0.9230854559399939
0.002090332489822154,0.9231930388653463
0.002107152523856243,0.9233016575843904
0.002124107901691514,0.9234113164491541
0.0021411997123831077,0.9235220204268557
0.0021584290537493365,0.9236337725824465
0.0021757970324421992,0.9237465747436095
0.0021933047640184593,0.923860428721851
0.0022109533730113083,0.923975336341027
0.002228743993002579,0.9240913003736463
0.002246677766695569,0.9242083253782527
0.00226475584598843,0.9243264145885104
0.0022829793920481614,0.9244455691866282
0.002301349575385187,0.9245657902153163
0.0023198675759285394,0.92468707872275
0.00233853458310165,0.9248094363921816
0.002357351795898744,0.924932866508382
0.0023763204229618534,0.9250573711894138
0.0023954416826584453,0.9251829502133756
0.0024147168031596906,0.9253096031438317
0.0024341470225193325,0.9254373295516367
0.002453733588753221,0.9255661295211951
0.002473477759919468,0.9256960040963471
0.002493380804199255,0.9258269528668347
0.0025134439999782874,0.9259589735403705
0.0025336686359289096,0.9260920637158536
0.0025540560110928734,0.926226221082192
0.002574607434964779,0.9263614450972525
0.002595324227576183,0.9264977365901731
0.0026162077195803833,0.926635094058408
0.0026372592523378974,0.9267735147378274
0.002658480178002605,0.9269129958546566
0.0026798718596086056,0.9270535347280136
0.0027014356711577664,0.9271951290393106
0.0027231729977079747,0.9273377756251412
0.002745085235462102,0.9274814694226875
0.0027671737918576805,0.9276262051397689
0.0027894400856573066,0.927771977661065
0.002811885547039765,0.9279187841178523
0.0028345116176919007,0.9280666223392171
0.0028573197509012037,0.9282154856724824
0.002880311411649165,0.9283653659685506
0.0029034880767053704,0.9285162550819208
0.0029268512347223564,0.9286681450563601
0.002950402386331225,0.9288210282087381
0.0029741430442380297,0.9289748974073404
0.002998074733320941,0.9291297458014748
0.0030221989907281872,0.9292855665982696
0.003046517365976788,0.9294423548245453
0.003071031421052076,0.9296001066087539
0.00309574273050804,0.929758808931946
0.0031206528815684383,0.929918443958654
0.003145763474228759,0.930078993801828
0.0031710761213589876,0.9302404405469559
0.0031965924488072026,0.9304027706108403
0.0032223140955040027,0.9305659936478071
0.003248242713567779,0.9307301270434489
0.0032743799684108294,0.9308951887722519
0.0033007275388463285,0.9310612003080931
0.0033272871171961724,0.9312281652877674
0.0033540604093996434,0.9313960455621273
0.0033810491351230288,0.9315647974817064
0.0034082550278700403,0.9317343778834747
0.003435679835093175,0.931904745934555
0.003463325318305951,0.9320758780426952
0.0034911932531960523,0.9322477619850814
0.0035192854297393804,0.9324203856749406
0.003547603652315027,0.9325937365948477
0.0035761497398211694,0.9327677990296253
0.0036049255257918976,0.9329425511762995
0.003633932858515,0.933117970623764
0.0036631736011506406,0.933294037708145
0.0036926496318510824,0.9334707353575082
0.0037223628438812816,0.9336480466135331
0.003752315145740512,0.9338259545105555
0.0037825084612849455,0.9340044419206577
0.0038129447298512224,0.9341834904575252
0.003843625906381016,0.9343630737243447
0.003874553961546601,0.9345431615528828
0.0039057308818774288,0.934723725801048
0.003937158669887723,0.9349047425975917
0.003968839344205115,0.9350861925461701
0.004000774939700279,0.9352680584275205
0.00403296750761765,0.935450321600676
0.004065419115707172,0.9356329601997848
0.004098131848357109,0.9358159457675723
0.004131107806727929,0.9359992471159839
0.004164349108887265,0.9361828387753941
0.004197857889945951,0.936366701252159
0.004231636302195171,0.9365508133926405
0.004265686515244709,0.9367351530939365
0.00430001071616227,0.9369196944762938
0.004334611109614007,0.9371044051834021
0.004369489918006087,0.9372892439382089
0.004404649381627456,0.9374741681502955
0.004440091758793735,0.9376591352926048
0.0044758193259922625,0.9378441137897093
0.004511834378028327,0.9380290810060212
0.004548139228172557,0.9382140212875314
0.004584736208309503,0.9383989198932372
0.004621627669087418,0.9385837425201464
0.004658815980069256,0.9387684553720244
0.004696303529884825,0.9389530417728245
0.004734092726384275,0.9391374875535149
0.004772185996792701,0.9393217738162922
0.0048105857878660745,0.9395058363539615
0.004849294566048389,0.9396895745506972
0.0048883148176300855,0.9398728758049232
0.004927649048907749,0.9400556516591742
0.004967299786345086,0.9402378680218182
0.005007269576735204,0.9404195698522257
0.005047560987364188,0.9406008298363955
0.00508817660617602,0.9407817225793773
0.005129119041938771,0.9409622061708242
0.005170390924412187,0.9411421656465385
0.005211994904516594,0.941321449503908
0.005253933654503168,0.9414999670459118
0.005296209868125579,0.9416776921504741
0.005338826260813006,0.9418546508631267
0.005381785569844557,0.942030861733803
0.0054250905545250765,0.942206313650275
0.005468743996362408,0.9423809549931128
0.005512748699245991,0.942554701086961
0.0055571074896270285,0.9427274535129306
0.005601823216699982,0.9428991337635328
0.005646898752585596,0.9430697006100515
0.00569233699251537,0.9432391383088169
0.00573814085501753,0.9434074361269863
0.005784313282104477,0.943574575979192
0.005830857239461761,0.9437405309923145
0.005877775716638568,0.9439052532403875
0.0059250717272397325,0.9440686337737403
0.005972748309119337,0.9442305533336777
0.006020808524575762,0.9443909386760974
0.006069255460548475,0.9445498052525891
0.00611809222881623,0.9447071832029933
0.006167321966196975,0.9448630567567676
0.006216947834749322,0.9450173591208287
0.006266973021975653,0.9451700141455014
0.0063174007410268535,0.9453209414916487
0.006368234230908689,0.9454700629275501
0.006419476756689861,0.9456173122124362
0.006471131609711706,0.9457626407810759
0.00652320210779964,0.9459060048483265
0.006575691595476192,0.9460473573366418
0.0066286034441759125,0.9461866694767201
0.006681941052461856,0.9463239222695481
0.0067357078462439044,0.9464590594067549
0.006789907278998805,0.9465919759927828
0.006844542831991996,0.9467226115533631
0.006899618014501204,0.9468509567870242
0.006955136364041846,0.9469769633987432
0.007011101446594278,0.947100513070197
0.007067516856832761,0.9472215220734863
0.007124386218356457,0.9473400008542142
0.007181713183922084,0.9474559428520487
0.007239501435678584,0.9475692147282706
0.007297754685403611,0.9476796639201551
0.00735647667474195,0.9477872902471116
0.007415671175445838,0.9478922056843082
0.007475341989617234,0.9479944008710152
0.007535492949952023,0.9480936704153836
0.00759612791998619,0.9481898308197664
0.007657250794344013,0.9482828513407776
0.007718865498988134,0.9483727185258797
0.007780975991471834,0.9484593155438723
0.007843586261193145,0.9485425876983042
0.007906700329651127,0.9486226362696271
0.007970322250704168,0.9486994342680681
0.008034456110830365,0.9487727331083555
0.008099106029389997,0.9488423979569144
0.008164276158890125,0.9489084696403939
0.008229970685251293,0.9489709552521285
0.008296193828076403,0.94902977807197
0.008362949840921773,0.9490847903728429
0.008430243011570252,0.9491358993572472
0.008498077662306754,0.9491831607710522
0.008566458150195784,0.9492265420633506
0.008635388867361333,0.9492658712286055
0.008704874241268985,0.9493010853916829
0.008774918735010295,0.9493321901370451
0.008845526847589455,0.949359062305004
0.008916703114212254,0.9493816127142687
0.008988452106577432,0.9493999143974695
0.009060778433170217,0.9494139511669937
0.009133686739558463,0.9494235371669758
0.009207181708690934,0.9494285616021738
0.009281268061198134,0.9494289700767949
0.009355950555695523,0.9494246784371596
0.009431233989089143,0.9494157761926358
0.009507123196883752,0.9494023442731132
0.009583623053493386,0.9493841870089711
0.009660738472554472,0.949361074473957
0.009738474407241397,0.9493329540354234
0.009816835850584729,0.9493000267695283
0.009895827835791793,0.9492623128113593
0.009975455436570108,0.9492193181887142
0.01005572376745316,0.94917101184835
0.010136637984128971,0.9491177707799812
0.010218203283771227,0.9490595238947171
0.010300424905373105,0.948996129191453
0.010383308130083778,0.9489273140761462
0.010466858281547618,0.9488530162534399
0.010551080726246161,0.9487735137411941
0.010635980873842765,0.948688631587272
0.0107215641775301,0.9485983440559214
0.0108078361343804,0.948502761766845
0.010894802285698552,0.9484013273228032
0.010982468217378017,0.9482940532077747
0.011070839560259605,0.9481814591462132
0.011159921990493153,0.9480632552396262
0.011249721229902114,0.947939330617894
0.01134024304635106,0.9478097317406402
0.011431493254116186,0.9476743767229165
0.011523477714258719,0.9475332836153463
0.011616202335001415,0.9473860485977396
0.01170967307210803,0.9472327051844708
0.011803895929265866,0.9470737849471331
0.011898876958471407,0.9469091639104897
0.011994622260419018,0.9467382209590341
0.012091137984892808,0.9465610801527676
0.012188430331161636,0.9463778499435116
0.01228650554837729,0.9461887409920462
0.012385369935975889,0.9459934976774697
0.012485029844082477,0.9457919657090638
0.012585491673918911,0.9455843005808268
0.012686761878215005,0.9453703564220077
0.01278884696162301,0.9451496439695825
0.012891753481135386,0.9449228557273607
0.012995488046506002,0.944690030803988
0.013100057320674638,0.9444503768119599
0.013205468020194984,0.9442048599625232
0.013311726915666032,0.943952785608836
0.013418840832166958,0.9436939356879304
0.013526816649695524,0.94342928309231
0.013635661303609941,0.9431583983212415
0.01374538178507437,0.9428808553911099
0.013855985141507949,0.942596829161704
0.013967478477037458,0.9423062130949157
0.014079868952953642,0.9420092322732313
0.014193163788171141,0.9417059913503035
0.014307370259692209,0.9413960877876302
0.01442249570307409,0.9410799235013763
0.014538547512900204,0.9407577591466194
0.014655533143255116,0.940428782296789
0.01477346010820328,0.9400931701112608
0.014892335982271703,0.9397517802693028
0.01501216840093645,0.9394039048118283
0.015132965061113075,0.9390493854456351
0.015254733721651021,0.9386888717758792
0.01537748220383194,0.9383221462115064
0.015501218391872079,0.9379493984611603
0.01562595023342869,0.9375704685322511
0.015751685740110495,0.9371847536588903
0.01587843298799232,0.9367928661784705
0.016006200118133782,0.9363956487049504
0.0161349953371022,0.935992277980055
0.016264826917499732,0.935582685483661
0.016395703198494715,0.935167267835426
0.016527632586357286,0.9347456364694259
0.01666062355499936,0.9343180908166214
0.016794684646518857,0.9338847659503181
0.016929824471748414,0.9334452824202536
0.017066051710808446,0.9330005898662322
0.017203375113664668,0.9325503809654365
0.01734180350069015,0.9320939861000902
0.01748134576323179,0.9316321220628423
0.01762201086418147,0.9311645895795041
0.017763807838551717,0.930691425791854
0.017906745794056038,0.9302133512436341
0.018050833911693927,0.9297298096827601
0.018196081446340533,0.9292405260192232
0.01834249772734114,0.92874587761642
0.018490092159110377,0.9282461148156633
0.018638874221736264,0.9277412875480425
0.01878885347158918,0.9272321101279443
0.01894003954193559,0.9267153767093625
0.019092442143556848,0.926195568819978
0.019246071065372926,0.9256714117201644
0.019400936175071135,0.9251404768061636
0.019557047419739987,0.9246056234125875
0.01971441482650804,0.9240676804149128
0.01987304850318797,0.9235204624401504
0.02003295863892583,0.9229715735864453
0.020194155504855454,0.9224178233211496
0.02035664945475825,0.9218586351673105
0.02052045092572815,0.9212950693280189
0.020685570438842046,0.9207271841532267
0.020852018599835546,0.9201550892175777
0.02101980609978419,0.9195774620484695
0.021188943715790137,0.9189950525370207
0.02135944231167442,0.91841075834801
0.02153131283867469,0.9178201590013965
0.02170456633614864,0.9172246108719508
0.02187921393228308,0.916624053035827
0.022055266844808682,0.916021553927698
0.022232736381720557,0.9154148733890134
0.02241163394200451,0.914803751719371
0.02259197101636923,0.9141874349525868
0.022773759187984362,0.9135654221337736
0.022957010133224466,0.9129439588872753
0.02314173562241906,0.9123159192211722
0.023327947520608565,0.9116828130893055
0.023515657788306433,0.9110494906099031
0.023704878482267395,0.9104090856373102
0.023895621756261847,0.9097663248635312
0.024087899861856533,0.9091199517706706
0.02428172514920143,0.9084701415025901
0.02447711006782301,0.9078159754205987
0.02467406716742392,0.9071601218005504
0.024872609098689002,0.9064989593730224
0.025072748614097924,0.9058355553855255
0.025274498568744207,0.9051675094060002
0.025477871921160966,0.9044984708654416
0.025682881734153225,0.9038243840298953
0.025889541175636938,0.9031455586683921
0.02609786351948483,0.9024695934076563
0.026307862146378907,0.901781286467767
0.026519550544669965,0.9010980484833062
0.02673294231124392,0.9004046389558457
0.02694805115239517,0.8997118869558023
0.027164890884706933,0.8990144415880159
0.027383475435938755,0.8983144596131595
0.027603818845921016,0.8976106806654727
0.027825935267456765,0.8969059101669946
0.02804983896723076,0.8961930867018928
0.028275544326725813,0.8954761991632642
0.028503065843146567,0.8947627536195402
0.028732418130350594,0.8940406552056605
0.02896361591978709,0.8933157727822274
0.02919667406144308,0.8925910497775044
0.029431607524797232,0.8918559568791498
0.029668431399781422,0.8911220810165473
0.029907160897749856,0.8903793170762468
0.030147811352456186,0.8896388337401008
0.030390398221038388,0.8888873473665962
0.030634937085011568,0.8881386236991611
0.030881443651268835,0.8873843746066611
0.031129933753090065,0.8866216468044098
0.03138042335115896,0.8858585861728818
0.03163292853458818,0.8850901444848553
0.031887465521952756,0.8843138134015447
0.03214405066233189,0.8835392242164042
0.032402700436358935,0.8827576778923443
0.03266343145728006,0.8819696223758574
0.03292626047202131,0.8811739895766988
0.033191204362264234,0.8803772437156786
0.03345828014553025,0.8795759510466703
0.03372750497627369,0.8787677203020864
0.03399889614698361,0.8779564976754082
0.034272471089294515,0.8771332724243217
0.03454824737510601,0.8763075366830413
0.03482624271771144,0.8754828286820269
0.03510647497293567,0.8746426103754297
0.0353889621402819,0.8738011417386159
0.035673722364087855,0.8729509664146186
0.03596077393469117,0.8720983944951406
0.036250135289604184,0.8712348910171773
0.03654182501469827,0.8703707649858792
0.0368358618453975,0.869496059109587
0.037132264667882116,0.8686202307405739
0.037431052520301565,0.8677320082532344
0.03773224459399734,0.8668373393601122
0.038035860234735715,0.8659416787477058
0.03834191894395021,0.8650359703524924
0.03865044037999428,0.8641258020225371
0.038961444359403956,0.863204020990562
0.039274950858170635,0.8622833711814352
0.039590980013024274,0.8613486158140505
0.039909552122726615,0.8604163185535838
0.04023068764937511,0.8594720680769803
0.04055440721971717,0.8585273961181509
0.04088073162647503,0.8575702968310042
0.041209681829681336,0.8566078998466027
0.04154127895802535,0.855645856111596
0.04187554431021006,0.8546757505421381
0.042212499356320286,0.8536987068842141
0.04255216573920163,0.852720323304942
0.04289456527585066,0.851730651127184
0.04323971995881625,0.8507371935177902
0.04358765195761211,0.8497434682836896
0.04393838362014079,0.848745633797467
0.04429193747412911,0.8477358679583012
0.044648336228575065,0.8467311097714281
0.04500760277520658,0.8457189362855139
0.0453697601899517,0.844701417764467
0.045734831734420854,0.8436814446704246
0.04610284085740096,0.8426615118626465
0.04647381119636153,0.8416396010339988
0.04684776657897299,0.8406087590467658
0.04722473102463704,0.8395816626503086
0.047604728746029515,0.8385482614432457
0.04798778415065555,0.8375174941647501
0.04837392184241728,0.8364820478769337
0.04876316662319425,0.8354465334332161
0.04915554349443632,0.8344031490623365
0.049551077658769614,0.8333659501832359
0.04994979452161529,0.8323270105882031
0.050351719692821297,0.8312851529817965
0.05075687898830744,0.8302432440143979
0.0511652984317234,0.829201040236642
0.051577004256120315,0.8281624420745726
0.051992022905635774,0.8271202035240008
0.052410381037192276,0.8260797548738518
0.05283210552220956,0.8250416178230229
0.05325722344833036,0.8240052165521977
0.053685762121160434,0.8229675171306372
0.05411774906602237,0.8219349338593341
0.05455321202972352,0.8209041991534295
0.05499217898233823,0.8198741941827958
0.05543467811900443,0.8188473117707357
0.05588073786173452,0.8178244784113833
0.056330386861240964,0.816805657432348
0.05678365399877661,0.8157900201960067
0.05724056838798966,0.8147791136162568
0.05770115937679378,0.8137727886758817
0.05816545654925299,0.8127704108396848
0.05863348972748196,0.8117743016137607
0.05910528897356149,0.8107856055308511
0.05958088459146937,0.8098021410607175
0.06006030712902696,0.8088230949440058
0.060543587379861125,0.8078512033438976
0.06103075638538222,0.8068878528241323
0.06152184543677788,0.805932254334686
0.06201688607702288,0.8049844111090602
0.06251591010290523,0.8040459524307224
0.06301894956706834,0.8031170903426484
0.06352603678006995,0.8021968549166224
0.06403720431245731,0.8012843023656567
0.06455248499685934,0.8003794494126316
0.06507191193009547,0.7994835105366634
0.06559551847530137,0.7985973439135243
0.06612333826407198,0.7977213987302089
0.06665540519862165,0.7968557219589006
0.06719175345396168,0.7959999481872314
0.06773241748009558,0.7951536870791253
0.06827743200423152,0.7943166211390021
0.06882683203301308,0.7934884884098142
0.06938065285476774,0.7926690374341964
0.06993893004177343,0.7918580216498787
0.07050169945254328,0.7910553806823214
0.0710689972341291,0.7902611661797868
0.0716408598244428,0.7894749339212341
0.07221732395459707,0.788695895641507
0.07279842665126446,0.7879238055667451
0.07338420523905576,0.787158516641402
0.07397469734291742,0.7863990840042278
0.07456994089054804,0.7856443099413053
0.07516997411483463,0.7848941607714537
0.07577483555630829,0.7841488395739584
0.07638456406561972,0.7834073886136559
0.07699919880603466,0.7826679146457195
0.07761877925594923,0.7819301729201376
0.07824334521142579,0.7811946474249634
0.07887293678874903,0.7804609687290516
0.07950759442700257,0.7797265969888875
0.08014735889066667,0.7789902826765903
0.08079227127223618,0.7782527437386745
0.0814423729948602,0.7775145929204293
0.08209770581500263,0.7767738806629928
0.08275831182512416,0.7760276343544046
0.08342423345638617,0.775275980251357
0.08409551348137566,0.7745200032753902
0.08477219501685294,0.7737595558258107
0.08545432152652087,0.7729911375854128
0.08614193682381659,0.7722129131230769
0.08683508507472579,0.7714260733370266
0.08753381080061934,0.770631829410096
0.08823815888111307,0.7698284428433095
0.08894817455695031,0.7690124305692253
0.08966390343290787,0.7681837784964055
0.09038539148072507,0.7673438004898543
0.09111268504205682,0.7664926636329145
0.09184583083144987,0.7656273119513213
0.09258487593934348,0.7647461945374922
0.09332986783509406,0.7638504580842246
0.09408085437002407,0.7629412137230356
0.09483788378049579,0.7620175716096542
0.09560100469100921,0.7610780454511819
0.09637026611732549,0.7601229410387226
0.09714571746961514,0.7591529571547512
0.09792740855563171,0.758168481269165
0.09871538958391107,0.7571695616664174
0.09950971116699615,0.7561563670191417
0.10031042432468788,0.755129142808644
0.1011175804873224,0.7540891012082194
0.10193123149907421,0.753038989247479
0.10275142962128626,0.7519795368988607
0.10357822753582681,0.7509099983434467
0.10441167834847309,0.7498315967484076
0.10525183559232239,0.7487492261856945
0.10609875323123054,0.7476642739745323
0.10695248566327799,0.7465753517886958
0.10781308772426387,0.7454844475618025
0.10868061469122804,0.7443984106133904
0.10955512228600195,0.7433180517487634
0.11043666667878708,0.7422408836356499
0.11132530449176321,0.7411700290299325
0.11222109280272519,0.7401126380243103
0.1131240891487491,0.7390689128091844
0.11403435152988786,0.7380379121513486
0.11495193841289666,0.7370257261437846
0.1158769087349883,0.7360374291278786
0.1168093219076187,0.7350704746166022
0.11774923782030293,0.7341244605480234
0.11869671684446238,0.7332049331543398
0.11965181983730172,0.7323130215571997
0.12061460814571828,0.7314471339600401
0.12158514361024234,0.7306098909522113
0.12256348856900907,0.7298044099784501
0.12354970586176271,0.7290297649265044
0.12454385883389266,0.7282855854412948
0.12554601134050228,0.7275730251187327
0.12655622775051034,0.7268918193082888
0.12757457295078542,0.726240921619937
0.12860111235031357,0.7256187570658189
0.12963591188440013,0.725024682327725
0.13067903801890385,0.7244585749376976
0.13173055775450673,0.7239168436445335
0.13279053863101736,0.723396547602649
0.1338590487317089,0.7228979967288143
0.13493615668769232,0.7224168724585056
0.1360219316823245,0.7219481724192192
0.1371164434556519,0.7214926818282544
0.13821976230889016,0.7210456297871912
0.13933195910893928,0.7206001856219972
0.14045310529293606,0.7201574698901343
0.14158327287284178,0.7197124204097595
0.1427225344400681,0.7192576772515251
0.14387096317013945,0.7187945854479157
0.14502863282739323,0.7183172734738972
0.1461956177697177,0.7178190279759599
0.1473719929533281,0.7173012577517754
0.14855783393758096,0.71675717338759
0.14975321688982757,0.716182207133643
0.1509582185903059,0.7155776191351101
0.15217291643707304,0.7149367530425925
0.1533973884509754,0.7142577534776383
0.15463171328066086,0.7135406934765515
0.15587597020763014,0.7127813767316914
0.15713023915132915,0.7119806736144751
0.1583946006742822,0.7111390213936033
0.15966913598726679,0.7102559012569349
0.16095392695452954,0.7093327310326114
0.1622490560990446,0.7083727614891246
0.1635546066078141,0.7073772111915049
0.16487066233721104,0.7063501447607109
0.16619730781836634,0.7052987573688972
0.16753462826259702,0.7042246972538448
0.16888270956688037,0.7031384785890953
0.1702416383193707,0.7020441782787484
0.17161150180496118,0.7009477322242393
0.17299238801089012,0.6998606831053414
0.17438438563239245,0.6987844748085071
0.17578758407839662,0.6977327135200432
0.17720207347726752,0.6967084072327194
0.17862794468259519,0.695718634025213
0.18006528927903123,0.6947703800531947
0.18151419958817014,0.6938686032297539
