k (h/Mpc),x,omega_b,omega_m,T(k),log10(T(k))
0.0007983293849837041,0.00744247406759202,0.022733333333333335,0.13,0.9908949973708726,-0.003972364161038953
0.001005037149737994,0.009369519730310695,0.022733333333333335,0.13,0.9870643732663703,-0.005654523072294252
0.0012652668076023402,0.011795526484794967,0.022733333333333335,0.13,0.9817619399695439,-0.007993808232889563
0.0015928765367902674,0.014849688037199509,0.022733333333333335,0.13,0.9744991901793619,-0.011218517450187959
0.0020053127500159543,0.018694649627246308,0.022733333333333335,0.13,0.9647025650442018,-0.01560656673015374
0.0025245391795899294,0.023535169480328737,0.022733333333333335,0.13,0.951681253607359,-0.021508485416989916
0.003178206526255761,0.02962902292966837,0.022733333333333335,0.13,0.9346567281264797,-0.02934786340946659
0.004001124959833444,0.037300729892791575,0.022733333333333335,0.13,0.912786308739698,-0.03963088270398812
0.005037117887698239,0.04695883674050565,0.022733333333333335,0.13,0.8851854018837009,-0.052965756893030874
0.006341355711026271,0.05911767288091613,0.022733333333333335,0.13,0.8509833113712371,-0.07007895677845548
0.007983293849837043,0.07442474067592023,0.022733333333333335,0.13,0.809332348225321,-0.09187310093328871
0.010050371497379942,0.09369519730310696,0.022733333333333335,0.13,0.7593910211918522,-0.11953454213154621
0.012652668076023407,0.11795526484794971,0.022733333333333335,0.13,0.7003961925295213,-0.15465622347938732
0.015928765367888672,0.14849688037186454,0.022733333333333335,0.13,0.6317550395856302,-0.19945128497512224
0.020053127401393162,0.18694649535170751,0.022733333333333335,0.13,0.5535242282386806,-0.25686336492061673
0.02524530680326516,0.2353509024543054,0.022733333333333335,0.13,0.4676045999087759,-0.33012122525790355
0.031769065981117346,0.296169042707744,0.022733333333333335,0.13,0.3797302509059615,-0.4205248037603567
0.03953830300958897,0.36859822569536016,0.022733333333333335,0.13,0.303690638398906,-0.5175685954849649
0.046268607765138206,0.43134189961284836,0.022733333333333335,0.13,0.259551933977825,-0.5857757307505786
0.05112082856131071,0.4765770220134622,0.022733333333333335,0.13,0.23705741635951313,-0.6251464531961992
0.055093066093372764,0.5136084471103738,0.022733333333333335,0.13,0.2225849430330859,-0.6525042172646246
0.05862605242950735,0.5465449263161033,0.022733333333333335,0.13,0.21162654510002543,-0.6744298580574186
0.06191381077893345,0.57719525275575,0.022733333333333335,0.13,0.20238719451818188,-0.6938169697276309
0.06505801494609047,0.6065072866322915,0.022733333333333335,0.13,0.19398372509954875,-0.7122347051004538
0.06811919589847897,0.6350453315582252,0.022733333333333335,0.13,0.1859348799118668,-0.730639132378035
0.07113690184099752,0.6631780780702068,0.022733333333333335,0.13,0.1779906359390245,-0.7496028452584308
0.07413888705342414,0.6911642671232828,0.022733333333333335,0.13,0.17003371923348912,-0.7694649455339879
0.07714578602174482,0.7191962649634382,0.022733333333333335,0.13,0.16202923922816045,-0.7904066071263893
0.08017369812945548,0.7474241590688826,0.022733333333333335,0.13,0.1540232889470434,-0.8124136071083873
0.08323571329623868,0.7759699810090616,0.022733333333333335,0.13,0.1461020020027666,-0.8353438329856399
0.08634286073817135,0.804936551319186,0.022733333333333335,0.13,0.13839865705144774,-0.8588681240264823
0.08950472458307969,0.8344132186116813,0.022733333333333335,0.13,0.131049998258295,-0.8825629804893218
0.09272985753835003,0.8644797160194222,0.022733333333333335,0.13,0.12419312283749344,-0.9059024524397967
0.09602606701351109,0.8952088285908428,0.022733333333333335,0.13,0.11794632348992434,-0.9283155919799413
0.0994006177902272,0.9266682826932305,0.022733333333333335,0.13,0.11239499875091907,-0.9492530131726686
0.10286037837651832,0.9589221104088096,0.022733333333333335,0.13,0.10756809543836654,-0.9683165207671595
0.10641192830853587,0.9920316498620496,0.022733333333333335,0.13,0.10343566685517262,-0.9853296812860624
0.11006163771374597,1.0260562869522618,0.022733333333333335,0.13,0.09990648106189398,-1.0004063376186705
0.11381572675879044,1.061054009559886,0.022733333333333335,0.13,0.09683190388698841,-1.013981529062937
0.11768031025983872,1.0970818234291986,0.022733333333333335,0.13,0.09402106914846334,-1.0267748145959905
0.12166143121332897,1.1341960647606801,0.022733333333333335,0.13,0.09126308694456539,-1.0397048454437323
0.12576508600558567,1.1724526352292013,0.022733333333333335,0.13,0.08836922143792847,-1.0536989712677107
0.1299972433964716,1.2119071789602696,0.022733333333333335,0.13,0.0851912792920727,-1.069604860035801
0.1343638589303349,1.2526152168769566,0.022733333333333335,0.13,0.08166227876245222,-1.0879785053810547
0.13887088613383014,1.2946322510922634,0.022733333333333335,0.13,0.07781308279741737,-1.1089473784723034
0.14352428566668868,1.3380138502177314,0.022733333333333335,0.13,0.07376333325357162,-1.1321594663995909
0.1483300334658502,1.3828157252876025,0.022733333333333335,0.13,0.0697088396033498,-1.1567121466144679
0.15329412884324237,1.429093805250861,0.022733333333333335,0.13,0.06586759475079942,-1.1813281951515857
0.15842260344728093,1.4769043205153596,0.022733333333333335,0.13,0.06244242015939784,-1.2045202727860633
0.16372153196687603,1.5263039027365695,0.022733333333333335,0.13,0.05954829283945788,-1.2251306845763443
0.1691970454368545,1.5773497088581834,0.022733333333333335,0.13,0.05718683556247892,-1.2427039345037991
0.17485534799052094,1.6300995772888838,0.022733333333333335,0.13,0.05523185405711917,-1.2578103778652059
0.18070273789628624,1.6846122240175845,0.022733333333333335,0.13,0.05347954179291603,-1.271812322383513
0.18674563371084799,1.7409474864280419,0.022733333333333335,0.13,0.05168623358015055,-1.2866251140879565
0.19299060638342685,1.7991666225925436,0.022733333333333335,0.13,0.04965143918633382,-1.3040681586162413
0.19944441815829592,1.8593326739430942,0.022733333333333335,0.13,0.04732414942620319,-1.3249171830234592
0.20611406915263736,1.9215108994963084,0.022733333333333335,0.13,0.044806876558524354,-1.3486553292553611
0.21300685254213395,1.9857692903244306,0.022733333333333335,0.13,0.04230544317126812,-1.3736037511317474
0.22013041937836011,2.052179173819392,0.022733333333333335,0.13,0.04002507411679515,-1.39766785519916
0.22749285420314028,2.120815918612246,0.022733333333333335,0.13,0.03810158687685513,-1.4190569362007606
0.23510276283155998,2.191759752935612,0.022733333333333335,0.13,0.036534808127217835,-1.4372931691319386
0.2429693739667804,2.265096711933938,0.022733333333333335,0.13,0.035177016046045714,-1.4537410031303823
0.2511026567104735,2.3409197331616545,0.022733333333333335,0.13,0.03381725761671437,-1.4708616140717654
0.259513456573403,2.419329924550059,0.022733333333333335,0.13,0.03231316861767486,-1.4906204531337437
0.26821365331163777,2.500438035844976,0.022733333333333335,0.13,0.030660386863801226,-1.5134223696462181
0.2772163448688611,2.5843661734200847,0.022733333333333335,0.13,0.02899103282165556,-1.5377363123871273
0.2865360629676558,2.671249810139737,0.022733333333333335,0.13,0.027480801833689148,-1.5609705996013443
0.29618902756465887,2.761240157532556,0.022733333333333335,0.13,0.02619986392341319,-1.5817009643086606
0.3061934496104165,2.854506988288531,0.022733333333333335,0.13,0.02508197628181189,-1.6006382471686262
0.3165698945413772,2.9512420249351505,0.022733333333333335,0.13,0.023985566987449077,-1.6200500109229108
0.32734172297876957,3.051663048279393,0.022733333333333335,0.13,0.02281555442552764,-1.6417689732633698
0.3385356306583466,3.156018930935487,0.022733333333333335,0.13,0.021607913859955218,-1.6653871601340398
0.35018231732416266,3.2645958731276816,0.022733333333333335,0.13,0.020467690875500415,-1.6889311508204101
0.36231732518510135,3.377725219252032,0.022733333333333335,0.13,0.019458574992909667,-1.710888967529967
0.37498210308907926,3.4957933787049025,0.022733333333333335,0.13,0.018530802367791935,-1.732105775696737
0.3882253752230645,3.6192545856718255,0.022733333333333335,0.13,0.01760141497872776,-1.754452417824926
0.4021049267484018,3.7486475458210236,0.022733333333333335,0.13,0.01665260431265292,-1.7785178372226622
0.4166899696323845,3.8846174919116017,0.022733333333333335,0.13,0.015742735076421564,-1.8029198129294748
0.43206433060637334,4.027945903726289,0.022733333333333335,0.13,0.014900841438962037,-1.8267892066226228
0.4483308278738494,4.179591310197477,0.022733333333333335,0.13,0.014095942552032984,-1.850905878894138
0.4656174062224145,4.340746484360607,0.022733333333333335,0.13,0.013286993700758146,-1.876573270890561
0.4840859408461825,4.5129205175219,0.022733333333333335,0.13,0.012496067664533936,-1.9032266318139142
0.5039452113076901,4.698059769804444,0.022733333333333335,0.13,0.011744950209712772,-1.9301488199841046
0.5254706125000983,4.89873162678774,0.022733333333333335,0.13,0.011002610448900017,-1.9585042631097525
0.5490351741572258,5.118413680769662,0.022733333333333335,0.13,0.010265173519396256,-1.9886337050484428
0.5751604213433924,5.361967880765,0.022733333333333335,0.13,0.009542488579552361,-2.020338351142066
0.6046038813287458,5.636456320653316,0.022733333333333335,0.13,0.00881604965941491,-2.0547259721731965
0.6385184385060192,5.952626835046791,0.022733333333333335,0.13,0.008083688132200282,-2.0923904498669197
0.678762549339781,6.327804996952588,0.022733333333333335,0.13,0.007331152007703285,-2.1348277755256513
0.728552011768134,6.791970277515232,0.022733333333333335,0.13,0.00654377813630569,-2.1841714336355684
0.7939406935960217,7.401560226190382,0.022733333333333335,0.13,0.005695710529625354,-2.2444520907512766
0.8873241560924223,8.272133214037497,0.022733333333333335,0.13,0.004753471170536367,-2.3229891357110897
1.034204432884912,9.641433494887309,0.022733333333333335,0.13,0.0036973628367910362,-2.432107928305971
1.2692986840796119,11.833113897572515,0.022733333333333335,0.13,0.002632517128231239,-2.5796287944360703
1.59463484247032,14.866079948449222,0.022733333333333335,0.13,0.001795092049060287,-2.7459132766823355
1.0250249707206667e-05,8.996708344534817e-05,0.022733333333333335,0.13666666666666666,1.0,0.0
1.2904299833638195e-05,0.00011326184757435514,0.022733333333333335,0.13666666666666666,0.9999988935248232,-4.805363295046102e-07
1.624555098197837e-05,0.00014258821809811324,0.022733333333333335,0.13666666666666666,0.9999971652194396,-1.2311312997832144e-06
2.0451936959810256e-05,0.00017950793118616374,0.022733333333333335,0.13666666666666666,0.9999943190439224,-2.467214884494671e-06
2.574746315911748e-05,0.00022598709618886027,0.022733333333333335,0.13666666666666666,0.9999898046368978,-4.427812507904395e-06
3.2414135660247127e-05,0.00028450089812972904,0.022733333333333335,0.13666666666666666,0.9999826366264658,-7.5408827808980115e-06
4.080697908402861e-05,0.0003581654103337795,0.022733333333333335,0.13666666666666666,0.9999713049456939,-1.246228254686232e-05
5.1372942947436695e-05,0.0004509035366948803,0.022733333333333335,0.13666666666666666,0.9999533790078251,-2.0247711630281806e-05
6.467470335518e-05,0.0005676539206130486,0.022733333333333335,0.13666666666666666,0.9999250123058674,-3.256796288592335e-05
8.142062755408559e-05,0.0007146339457643557,0.022733333333333335,0.13666666666666666,0.9998801970265354,-5.203288720081329e-05
0.00010250249707206674,0.0008996708344534822,0.022733333333333335,0.13666666666666666,0.9998095159592496,-8.273404779658135e-05
0.00012904299833638204,0.0011326184757435521,0.022733333333333335,0.13666666666666666,0.9996983366259508,-0.00013103050328757218
0.0001624555098197838,0.0014258821809811334,0.022733333333333335,0.13666666666666666,0.9995242277507718,-0.00020667443136153753
0.0002045193695981027,0.0017950793118616387,0.022733333333333335,0.13666666666666666,0.9992533505496696,-0.00032438685290301473
0.00025747463159117497,0.002259870961888604,0.022733333333333335,0.13666666666666666,0.9988361884269503,-0.0005057312892301122
0.0003241413566024714,0.0028450089812972917,0.022733333333333335,0.13666666666666666,0.9982032127456971,-0.0007810366783890571
0.0004080697908402864,0.0035816541033377976,0.022733333333333335,0.13666666666666666,0.9972625716909024,-0.0011904801807468568
0.0005137294294743673,0.004509035366948806,0.022733333333333335,0.13666666666666666,0.9959012381414908,-0.0017837276976399232
0.0006467470335518005,0.00567653920613049,0.022733333333333335,0.13666666666666666,0.9939848312680085,-0.002620243114625294
0.0008142062755408566,0.007146339457643563,0.022733333333333335,0.13666666666666666,0.9913362739044305,-0.0037790022971025627
0.0010250249707206682,0.008996708344534829,0.022733333333333335,0.13666666666666666,0.987677329358703,-0.005384914690859354
0.0012904299833638214,0.01132618475743553,0.022733333333333335,0.13666666666666666,0.9826048662363299,-0.007621089402955029
0.0016245550981978394,0.014258821809811346,0.022733333333333335,0.13666666666666666,0.9756440561289542,-0.010708596937949837
0.0020451936959810287,0.0179507931186164,0.022733333333333335,0.13666666666666666,0.9662376446147747,-0.014916046408606531
0.0025747463159117513,0.022598709618886055,0.022733333333333335,0.13666666666666666,0.9537089869826797,-0.020584124906093813
0.0032414135660247165,0.028450089812972937,0.022733333333333335,0.13666666666666666,0.9372898244417353,-0.028126097806544112
0.004080697908402867,0.035816541033378,0.022733333333333335,0.13666666666666666,0.9161414475660878,-0.03803746830272263
0.005137294294743676,0.04509035366948809,0.022733333333333335,0.13666666666666666,0.8893741864108946,-0.05091547985897214
0.0064674703355180095,0.056765392061304945,0.022733333333333335,0.13666666666666666,0.8560983697903476,-0.06747632994598904
0.008142062755408571,0.07146339457643568,0.022733333333333335,0.13666666666666666,0.8154363286077445,-0.0886099441440719
0.010250249707206689,0.08996708344534834,0.022733333333333335,0.13666666666666666,0.7665053148809949,-0.11548482943910955
0.012904299833638222,0.11326184757435537,0.022733333333333335,0.13666666666666666,0.7084931171226742,-0.14966436448520382
0.016245550981958876,0.14258821809794217,0.022733333333333335,0.13666666666666666,0.6407607613997047,-0.19330409122680375
0.02045193683186953,0.17950793006321997,0.022733333333333335,0.13666666666666666,0.5633206384967964,-0.24924433713482783
0.02574735955974614,0.2259861868906917,0.022733333333333335,0.13666666666666666,0.4780234687064288,-0.32055078104583595
0.03239905648822834,0.2843685472928175,0.022733333333333335,0.13666666666666666,0.39054471159623044,-0.4083292386421467
0.04028201517061246,0.35355776919788584,0.022733333333333335,0.13666666666666666,0.3147973037186783,-0.5019689960877967
0.04702156572787968,0.4127112264003483,0.022733333333333335,0.13666666666666666,0.27082466273266204,-0.5673117890231054
0.05189348123007932,0.4554723337923873,0.022733333333333335,0.13666666666666666,0.24795728747897133,-0.6056231232454451
0.05589601813996722,0.49060285084816163,0.022733333333333335,0.13666666666666666,0.23299486631605956,-0.6326536478802863
0.0594626276103477,0.5219072054740875,0.022733333333333335,0.13666666666666666,0.2215667065923279,-0.6544954976869413
0.06278526746331858,0.5510702234931415,0.022733333333333335,0.13666666666666666,0.2118818900231362,-0.6739061617372056
0.06596501052628241,0.5789790274395765,0.022733333333333335,0.13666666666666666,0.20308200668369544,-0.6923285539174712
0.06906223544888516,0.6061635645016252,0.022733333333333335,0.13666666666666666,0.19468207931888198,-0.7106740238837702
0.07211649189097426,0.6329709645199613,0.022733333333333335,0.13666666666666666,0.18642621182107685,-0.7294930251958935
0.07515559131002753,0.6596453303981351,0.022733333333333335,0.13666666666666666,0.17819434248563767,-0.7491060885498324
0.07820024517502776,0.6863684479961477,0.022733333333333335,0.13666666666666666,0.16995889270016074,-0.7696561070469651
0.0812666357694745,0.7132823502294426,0.022733333333333335,0.13666666666666666,0.16174022562914592,-0.7911819553800664
0.08436793642993405,0.7405026602978413,0.022733333333333335,0.13666666666666666,0.15363769862150006,-0.8135022068665917
0.08751525835641198,0.7681269018994615,0.022733333333333335,0.13666666666666666,0.14576304793600836,-0.8363525590871165
0.09071826571281924,0.7962398980060202,0.022733333333333335,0.13666666666666666,0.13825246559781978,-0.8593271147358907
0.09398558936581737,0.824917402274582,0.022733333333333335,0.13666666666666666,0.13123160457572833,-0.8819615609975069
0.09732511329504523,0.8542286128880506,0.022733333333333335,0.13666666666666666,0.12481865743825259,-0.9037204930441463
0.10074417760518291,0.8842379544047652,0.022733333333333335,0.13666666666666666,0.11908897969761144,-0.9241284255697532
0.10424972520712994,0.9150063651883845,0.022733333333333335,0.13666666666666666,0.11407112583472505,-0.9428242721250775
0.10784840940448366,0.9465922417011439,0.022733333333333335,0.13666666666666666,0.10973446285419777,-0.9596569578681851
0.11154667369163489,0.9790521388967369,0.022733333333333335,0.13666666666666666,0.10598747220309039,-0.9747454656277399
0.1153508113882732,1.0124412936361018,0.022733333333333335,0.13666666666666666,0.10268353174014992,-0.9884992024384499
0.11926701039376751,1.0468140174994223,0.022733333333333335,0.13666666666666666,0.09963866036966543,-1.001572120135663
0.12330138682682835,1.082223992043549,0.022733333333333335,0.13666666666666666,0.09665109899890352,-1.0147932033380063
0.12746001031728837,1.118724490789541,0.022733333333333335,0.13666666666666666,0.09353539000153166,-1.029024038599349
0.13174892305392683,1.1563685464066136,0.022733333333333335,0.13666666666666666,0.09015126911153201,-1.0450281550840563
0.1361741542506394,1.195209077682616,0.022733333333333335,0.13666666666666666,0.08643835265406612,-1.0632935185133012
0.140741731399804,1.2352989882955296,0.022733333333333335,0.13666666666666666,0.08242326342701672,-1.0839501942243477
0.1454576894884171,1.2766912477040706,0.022733333333333335,0.13666666666666666,0.07822578689850335,-1.1066500594510698
0.15032807922712468,1.3194389633744121,0.022733333333333335,0.13666666666666666,0.07403881534416475,-1.1305405387793201
0.15535897526233386,1.3635954528584013,0.022733333333333335,0.13666666666666666,0.0700747514852321,-1.154438433757241
0.16055648529151356,1.4092143237991244,0.022733333333333335,0.13666666666666666,0.06652558989365592,-1.177011265796884
0.16592676097058642,1.4563495696657673,0.022733333333333335,0.13666666666666666,0.06350202192752531,-1.1972124463932652
0.17147601148246813,1.5050556888455366,0.022733333333333335,0.13666666666666666,0.06099876662192596,-1.2146789462139371
0.17721052062262452,1.5553878346046623,0.022733333333333335,0.13666666666666666,0.05889168436970853,-1.2299460241824751
0.1831366682487423,1.607402003353502,0.022733333333333335,0.13666666666666666,0.056979439718658396,-1.2442818255123245
0.18926095693727443,1.6611552686127071,0.022733333333333335,0.13666666666666666,0.055027915618424364,-1.2594169373534954
0.19559004469193353,1.7167060680977198,0.022733333333333335,0.13666666666666666,0.05284539225830491,-1.2769928740903533
0.20213078456253714,1.7741145514558556,0.022733333333333335,0.13666666666666666,0.05038387691423707,-1.2977084176699982
0.20889027206345656,1.8334429964609997,0.022733333333333335,0.13666666666666666,0.047748832696516856,-1.3210372410364246
0.21587590133797097,1.8947563019716587,0.022733333333333335,0.13666666666666666,0.045143234350954436,-1.3454073285003614
0.22309543110899996,1.9581225667846691,0.022733333333333335,0.13666666666666666,0.042767361903361195,-1.3688875382900374
0.23055706160138284,2.0236137647868593,0.022733333333333335,0.13666666666666666,0.04074598427033848,-1.3899151868054918
0.23826952383236805,2.0913065286632655,0.022733333333333335,0.13666666666666666,0.03907524091809915,-1.408098335661213
0.24624218296517,2.1612830570377706,0.022733333333333335,0.13666666666666666,0.0376053494376173,-1.4247503714024332
0.2544851578300829,2.233632163517404,0.022733333333333335,0.13666666666666666,0.03613224531471684,-1.4421050498492751
0.2630094592701818,2.3084504909612216,0.022733333333333335,0.13666666666666666,0.034521389131975735,-1.4619117367049923
0.27182715070517144,2.3858439207592577,0.022733333333333335,0.13666666666666666,0.032773667592528345,-1.4844749554418455
0.2809515352824088,2.465929215468772,0.022733333333333335,0.13666666666666666,0.03102037334517259,-1.5083529795471537
0.2903973752736376,2.5488359444731215,0.022733333333333335,0.13666666666666666,0.029432105443855154,-1.5311786692649147
0.30018115108407073,2.634708757320691,0.022733333333333335,0.13666666666666666,0.028071951302956387,-1.5517273981723763
0.3103213695149093,2.72371008936433,0.022733333333333335,0.13666666666666666,0.02686999346679526,-1.5707324391617372
0.3208389339729704,2.8160234111144273,0.022733333333333335,0.13666666666666666,0.025689227253360133,-1.5902489593634346
0.33175759345924133,2.911857169039567,0.022733333333333335,0.13666666666666666,0.024438890010377474,-1.6119185231968836
0.3431044928442226,3.011449615367665,0.022733333333333335,0.13666666666666666,0.023159436706873614,-1.6352720079010572
0.35491085482674406,3.1150747936811944,0.022733333333333335,0.13666666666666666,0.021951971931261475,-1.6585264612806514
0.3672128350970155,3.223050044736824,0.022733333333333335,0.13666666666666666,0.020876867126947262,-1.6803346728901862
0.38005260815930425,3.3357455367990427,0.022733333333333335,0.13666666666666666,0.01988120688173245,-1.7015572554433605
0.39347976448698774,3.4535965285575285,0.022733333333333335,0.13666666666666666,0.01888454952508366,-1.7238933704395158
0.40755313414198874,3.5771193751491115,0.022733333333333335,0.13666666666666666,0.017872803373211257,-1.7478073224787465
0.4223432041753043,3.706932745833566,0.022733333333333335,0.13666666666666666,0.016904372198987515,-1.7720009535925803
0.4379353779167592,3.8437862309838433,0.022733333333333335,0.13666666666666666,0.01600480958805681,-1.7957494883644682
0.45443445242297514,3.988599640927225,0.022733333333333335,0.13666666666666666,0.015140424807713604,-1.819861939297132
0.4719708992185551,4.142518132403936,0.022733333333333335,0.13666666666666666,0.014274995038055793,-1.8454240340415093
0.4907098842637784,4.306991377388342,0.022733333333333335,0.13666666666666666,0.013430379622769429,-1.8719117114009893
0.5108645725042857,4.483890337954527,0.022733333333333335,0.13666666666666666,0.012625253474893494,-1.8987598938712826
0.5327163621878781,4.6756848641417035,0.022733333333333335,0.13666666666666666,0.011828612906671636,-1.927066180333855
0.5566467665696695,4.885723521676444,0.022733333333333335,0.13666666666666666,0.011038514736215815,-1.9570893582426725
0.5831897621853467,5.118693056044588,0.022733333333333335,0.13666666666666666,0.010263014717596311,-1.9887250482982097
0.6131220058385571,5.381410232638009,0.022733333333333335,0.13666666666666666,0.00948257473103344,-2.0230737259889935
0.6476274482604706,5.684266661151,0.022733333333333335,0.13666666666666666,0.008695458487259992,-2.06070751392148
0.6886185221822779,6.044047883402088,0.022733333333333335,0.13666666666666666,0.007885727434154622,-2.103158238154039
0.7394126841233748,6.489871422967012,0.022733333333333335,0.13666666666666666,0.007037312156008034,-2.152593184424497
0.8062728997207963,7.076707721364508,0.022733333333333335,0.13666666666666666,0.0061221226307752565,-2.2130979754025843
0.9020505656770165,7.9173542920744575,0.022733333333333335,0.13666666666666666,0.0051036103890677005,-2.2921224871741264
1.0530901799752062,9.243038443316614,0.022733333333333335,0.13666666666666666,0.003961903329379745,-2.4020961254731747
1.2942319979078118,11.359555277131175,0.022733333333333335,0.13666666666666666,0.0028170331297035335,-2.5502080454661877
1.6263012307069764,14.274147724168898,0.022733333333333335,0.13666666666666666,0.001921781551691049,-2.7162959799801305
1.0444913841319845e-05,8.660790913200533e-05,0.022733333333333335,0.14333333333333334,1.0,0.0
1.3149367458838184e-05,0.00010903289766864164,0.022733333333333335,0.14333333333333334,0.999998945900677,-4.5778976065659993e-07
1.6554072842950684e-05,0.000137264285596606,0.022733333333333335,0.14333333333333334,0.9999973023647323,-1.1715696911943843e-06
2.084034297068233e-05,0.0001728054972693394,0.022733333333333335,0.14333333333333334,0.9999946125926176,-2.3397276004922604e-06
2.6236437356297934e-05,0.00021754923181009894,0.022733333333333335,0.14333333333333334,0.9999903130756,-4.206998189983694e-06
3.302971770278925e-05,0.0002738782562420336,0.022733333333333335,0.14333333333333334,0.9999834976020467,-7.16695950544186e-06
4.1581950960429055e-05,0.00034479229652097055,0.022733333333333335,0.14333333333333334,0.9999727224692655,-1.1846642652255582e-05
5.234857473606301e-05,0.0004340677838811194,0.022733333333333335,0.14333333333333334,0.9999556719334537,-1.9251861396550093e-05
6.590295100643587e-05,0.0005464589635691199,0.022733333333333335,0.14333333333333334,0.9999286960291438,-3.0968025165339294e-05
8.296689973422811e-05,0.0006879510757398682,0.022733333333333335,0.14333333333333334,0.9998860866406867,-4.9474761336473636e-05
0.0001044491384131985,0.0008660790913200538,0.022733333333333335,0.14333333333333334,0.9998188722392789,-7.866991186825108e-05
0.0001314936745883819,0.0010903289766864169,0.022733333333333335,0.14333333333333334,0.9997131425192252,-0.00012459849285259214
0.00016554072842950692,0.0013726428559660605,0.022733333333333335,0.14333333333333334,0.9995475367027349,-0.00019654678172234942
0.00020840342970682342,0.0017280549726933947,0.022733333333333335,0.14333333333333334,0.9992898676902595,-0.00030851610013657823
0.00026236437356297944,0.0021754923181009902,0.022733333333333335,0.14333333333333334,0.9988929388980698,-0.00048105685652336
0.0003302971770278927,0.0027387825624203372,0.022733333333333335,0.14333333333333334,0.9982904529713399,-0.0007430821892049835
0.0004158195096042908,0.0034479229652097077,0.022733333333333335,0.14333333333333334,0.9973946176036537,-0.0011329797624721586
0.0005234857473606305,0.004340677838811198,0.022733333333333335,0.14333333333333334,0.996097031066167,-0.0016983543432843287
0.0006590295100643591,0.0054645896356912025,0.022733333333333335,0.14333333333333334,0.9942681834709183,-0.0024964577632844817
0.0008296689973422816,0.006879510757398686,0.022733333333333335,0.14333333333333334,0.9917369099008136,-0.0036035231405397586
0.0010444913841319858,0.008660790913200545,0.022733333333333335,0.14333333333333334,0.9882347097969292,-0.005139896440789279
0.0013149367458838198,0.010903289766864176,0.022733333333333335,0.14333333333333334,0.9833726489988912,-0.0072818751124061245
0.0016554072842950704,0.013726428559660615,0.022733333333333335,0.14333333333333334,0.9766886818173884,-0.010243844996215182
0.0020840342970682353,0.017280549726933957,0.022733333333333335,0.14333333333333334,0.967641052313933,-0.014285714912048641
0.0026236437356297964,0.021754923181009918,0.022733333333333335,0.14333333333333334,0.9555668319211169,-0.019738933182967426
0.0033029717702789288,0.027387825624203388,0.022733333333333335,0.14333333333333334,0.9397081935741521,-0.02700698639512704
0.00415819509604291,0.03447922965209709,0.022733333333333335,0.14333333333333334,0.9192311596691398,-0.03657526255845265
0.005234857473606307,0.043406778388111994,0.022733333333333335,0.14333333333333334,0.8932429790240187,-0.049030388708628636
0.0065902951006435945,0.054645896356912055,0.022733333333333335,0.14333333333333334,0.8608376593819943,-0.06507874202150928
0.00829668997342282,0.06879510757398688,0.022733333333333335,0.14333333333333334,0.8211121877678956,-0.08559750158954044
0.010444913841319863,0.08660790913200549,0.022733333333333335,0.14333333333333334,0.7731465596393461,-0.11173817230492987
0.013149367458838206,0.10903289766864183,0.022733333333333335,0.14333333333333334,0.7160847778090744,-0.14503555820178687
0.016554072842924157,0.13726428559638604,0.022733333333333335,0.14333333333333334,0.6492416221606714,-0.18759364581551133
0.020840342808141638,0.17280549592157243,0.022733333333333335,0.14333333333333334,0.5725823619351376,-0.2421620342959477
0.026236312940218186,0.21754820016764662,0.022733333333333335,0.14333333333333334,0.48791932072781585,-0.31165198426661755
0.033012419439733584,0.2737348212249882,0.022733333333333335,0.14333333333333334,0.4008635079842298,-0.39700347730503593
0.041003958339452924,0.33999965455599435,0.022733333333333335,0.14333333333333334,0.32543370782004444,-0.48753746565217276
0.0477543909092974,0.39597339062435655,0.022733333333333335,0.14333333333333334,0.2816273238600803,-0.5503252116535696
0.05264773185501038,0.4365483570067195,0.022733333333333335,0.14333333333333334,0.2584203976189139,-0.5876732096254174
0.0566809207694142,0.4699910511560049,0.022733333333333335,0.14333333333333334,0.2430230123282442,-0.6143526002536407
0.060281002665606036,0.4998424764975624,0.022733333333333335,0.14333333333333334,0.23115640713537383,-0.6360940643934364
0.06363815398688445,0.5276795521300535,0.022733333333333335,0.14333333333333334,0.22106777776052908,-0.6554745543937269
0.0668529510054596,0.5543362438263648,0.022733333333333335,0.14333333333333334,0.2118995708598701,-0.673869922823793
0.06998566491417813,0.5803123127212116,0.022733333333333335,0.14333333333333334,0.20317103239423398,-0.6921382125699157
0.07307586832764036,0.6059358899472667,0.022733333333333335,0.14333333333333334,0.19463052443886375,-0.7107890471315247
0.07615144093043506,0.6314381503352824,0.022733333333333335,0.14333333333333334,0.18615033601692813,-0.7301361755070125
0.07923317705774152,0.6569915178917207,0.022733333333333335,0.14333333333333334,0.1776838392583405,-0.7503520704507006
0.08233734501567155,0.6827308873604606,0.022733333333333335,0.14333333333333334,0.1692731929169743,-0.7714118138346319
0.08547720310993362,0.7087661949414064,0.022733333333333335,0.14333333333333334,0.16099798842517515,-0.7931795501874298
0.0886639451357781,0.7351902581739477,0.022733333333333335,0.14333333333333334,0.15295877238718877,-0.8154256106041237
0.09190731531500422,0.7620838749171162,0.022733333333333335,0.14333333333333334,0.145288959657676,-0.8377673859904794
0.09521602231119612,0.7895192563117422,0.022733333333333335,0.14333333333333334,0.13811356245844586,-0.8597636725317459
